SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Sellafield,,SE09,UMK-Unpasteurised Milk,26/05/2022,22-701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.05,<0.06,<0.09,<0.07,<0.63,<0.06,NA,<0.12,NA,<0.04,<0.04,<0.22,<0.15,<0.10,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,29/06/2022,22-954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.05,<0.34,<0.05,NA,<0.09,NA,<0.03,0.14±0.05,<0.31,<0.13,<0.19,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,29/06/2022,22-955,NA,<2.2,<2.2,16±1.5,NA,NA,0.036±0.018,NA,0.078±0.035,NA,NA,NA,NA,<0.000043,<0.26,0.000016±0.000016,NA,<0.000043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,01/07/2022,22-2049,NA,NA,NA,NA,NA,NA,0.039±0.020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,27/07/2022,22-1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.8,NA,NA,NA,NA,<0.02,NA,<0.04,<0.06,<0.06,<0.06,<0.25,<0.03,NA,<0.06,NA,<0.03,0.15±0.03,<0.21,<0.07,<0.12,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,24/08/2022,22-1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.06,<0.07,<0.05,<0.30,<0.05,NA,<0.08,NA,<0.03,0.21±0.04,<0.21,<0.13,<0.11,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,28/09/2022,22-1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.05,<0.32,<0.05,NA,<0.08,NA,<0.03,0.21±0.05,<0.30,<0.12,<0.18,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,28/09/2022,22-1448,NA,<2.7,<2.7,19±1.7,NA,NA,0.059±0.019,NA,0.22±0.054,NA,NA,NA,NA,<0.00013,<0.31,<0.000039,NA,<0.000052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,01/11/2022,22-1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.07,<0.09,<0.06,<0.32,<0.05,NA,<0.08,NA,<0.02,0.13±0.05,<0.48,<0.12,<0.11,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,23/11/2022,22-1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.07,<0.04,<0.29,<0.05,NA,<0.08,NA,<0.03,0.10±0.04,<0.21,<0.12,<0.11,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,28/12/2022,22-1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.13,<0.09,<0.08,<0.06,<0.33,<0.05,NA,<0.09,NA,<0.07,0.11±0.05,<0.70,<0.12,<0.19,NA
Sellafield,,SE09,UMK-Unpasteurised Milk,23/01/2023,22-2011,NA,<2.1,<2.1,17±1.6,NA,NA,0.022±0.016,NA,0.11±0.042,NA,NA,NA,NA,<0.000058,<0.34,0.000013±0.0000078,NA,<0.000058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,03/02/2022,22-161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45±3.6,NA,NA,NA,NA,<0.06,NA,<0.07,<0.08,<0.11,<0.06,<0.46,<0.07,NA,<0.12,NA,<0.08,<0.05,<0.31,<0.17,<0.15,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,24/02/2022,22-258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.9,NA,NA,NA,NA,<0.05,NA,<0.06,<0.07,<0.14,<0.05,<0.43,<0.07,NA,<0.11,NA,<0.08,<0.05,<0.31,<0.19,<0.15,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,30/03/2022,22-448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.5,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.07,<0.04,<0.32,<0.04,NA,<0.08,NA,<0.03,0.09±0.04,<0.21,<0.12,<0.11,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,04/04/2022,22-455,NA,<2.2,<2.2,20±1.8,NA,NA,0.028±0.016,NA,0.10±0.055,NA,NA,NA,NA,<0.000063,<0.27,0.000011±0.000014,NA,0.000019±0.000020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,27/04/2022,22-622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.05,<0.30,<0.05,NA,<0.08,NA,<0.03,0.09±0.04,<0.21,<0.11,<0.11,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,26/05/2022,22-704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.04,<0.08,<0.05,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.02,0.12±0.03,<0.34,<0.08,<0.11,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,29/06/2022,22-958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65±5.2,NA,NA,NA,NA,<0.06,NA,<0.05,<0.06,<0.08,<0.06,<0.38,<0.06,NA,<0.12,NA,<0.04,0.15±0.06,<0.22,<0.15,<0.10,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,29/06/2022,22-959,NA,<2.2,<2.2,16±1.5,NA,NA,0.050±0.019,NA,0.11±0.032,NA,NA,NA,NA,<0.000057,<0.34,0.000032±0.000020,NA,<0.000057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,01/07/2022,22-2050,NA,NA,NA,NA,NA,NA,0.041±0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,27/07/2022,22-1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.10,<0.10,<0.08,<0.33,<0.05,NA,<0.08,NA,<0.03,0.17±0.05,<0.23,<0.13,<0.12,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,24/08/2022,22-1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.05,<0.08,<0.10,<0.08,<0.38,<0.06,NA,<0.12,NA,<0.04,0.19±0.06,<0.23,<0.15,<0.11,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,28/09/2022,22-1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.08,<0.05,<0.32,<0.05,NA,<0.08,NA,<0.03,0.23±0.06,<0.30,<0.12,<0.19,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,28/09/2022,22-1452,NA,<2.1,<2.1,19±1.7,NA,NA,0.059±0.020,NA,0.21±0.053,NA,NA,NA,NA,<0.000053,<0.32,0.000044±0.000027,NA,<0.000053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,01/11/2022,22-1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.7,NA,NA,NA,NA,<0.02,NA,<0.04,<0.06,<0.07,<0.06,<0.22,<0.03,NA,<0.06,NA,<0.03,0.13±0.03,<0.20,<0.07,<0.12,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,23/11/2022,22-1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.05,<0.32,<0.05,NA,<0.09,NA,<0.03,0.12±0.05,<0.31,<0.13,<0.18,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,28/12/2022,22-1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58±4.7,NA,NA,NA,NA,<0.05,NA,<0.09,<0.10,<0.09,<0.07,<0.41,<0.06,NA,<0.12,NA,<0.04,<0.05,<0.22,<0.16,<0.11,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,23/01/2023,22-2012,NA,<2.2,<2.2,24±2.2,NA,NA,0.035±0.018,NA,0.15±0.046,NA,NA,NA,NA,<0.000044,<0.26,<0.000032,NA,<0.000044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,12/01/2022,22-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.5,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.04,<0.03,<0.21,<0.03,NA,<0.06,NA,<0.02,0.06±0.03,<0.26,<0.07,<0.11,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,09/02/2022,22-208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.1,NA,NA,NA,NA,<0.04,NA,<0.03,<0.07,<0.09,<0.03,<0.26,<0.04,NA,<0.09,NA,<0.03,<0.06,<0.17,<0.11,<0.09,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,09/03/2022,22-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58±4.7,NA,NA,NA,NA,<0.05,NA,<0.04,<0.04,<0.07,<0.07,<0.37,<0.06,NA,<0.12,NA,<0.07,<0.09,<0.20,<0.15,<0.10,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,06/04/2022,22-472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39±3.3,NA,NA,NA,NA,<0.06,NA,<0.06,<0.05,<0.09,<0.05,<0.44,<0.06,NA,<0.11,NA,<0.03,<0.05,<0.29,<0.16,<0.15,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,04/05/2022,22-603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.4,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.04,<0.33,<0.04,NA,<0.08,NA,<0.04,<0.04,<0.30,<0.13,<0.18,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,08/06/2022,22-795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±4.0,NA,NA,NA,NA,<0.06,NA,<0.04,<0.04,<0.07,<0.05,<0.38,<0.06,NA,<0.12,NA,<0.06,0.07±0.06,<0.21,<0.14,<0.10,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,01/07/2022,22-2052,NA,NA,NA,NA,NA,NA,0.018±0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,20/07/2022,22-1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.7,NA,NA,NA,NA,<0.02,NA,<0.04,<0.06,<0.14,<0.06,<0.23,<0.03,NA,<0.06,NA,<0.03,0.06±0.03,<0.21,<0.07,<0.12,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,10/08/2022,22-1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.10,<0.11,<0.09,<0.34,<0.05,NA,<0.09,NA,<0.05,0.10±0.06,<0.34,<0.12,<0.19,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,21/09/2022,22-1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.04,<0.06,<0.04,<0.31,<0.05,NA,<0.08,NA,<0.03,0.09±0.04,<0.30,<0.12,<0.18,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,12/10/2022,22-1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.06,<0.07,<0.09,<0.07,<0.34,<0.05,NA,<0.09,NA,<0.05,0.09±0.04,<0.32,<0.12,<0.19,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,09/11/2022,22-1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±4.2,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.03,<0.03,<0.23,<0.03,NA,<0.06,NA,<0.02,0.07±0.04,<0.19,<0.07,<0.12,NA
Sellafield,,SE15,UMK-Unpasteurised Milk,21/12/2022,22-1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.7,NA,NA,NA,NA,<0.02,NA,<0.04,<0.04,<0.05,<0.04,<0.23,<0.03,NA,<0.06,NA,<0.02,0.09±0.03,<0.20,<0.08,<0.12,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,12/01/2022,22-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.0,NA,NA,NA,NA,<0.05,NA,<0.06,<0.06,<0.10,<0.04,<0.43,<0.06,NA,<0.12,NA,<0.04,<0.05,<0.30,<0.18,<0.15,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,09/02/2022,22-210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57±4.3,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.03,<0.25,<0.04,NA,<0.08,NA,<0.02,<0.03,<0.33,<0.11,<0.09,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,09/03/2022,22-326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.04,<0.05,<0.11,<0.03,<0.30,<0.04,NA,<0.08,NA,<0.02,<0.05,<0.21,<0.13,<0.11,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,09/03/2022,22-331,NA,NA,<2.0,17±1.6,NA,NA,NA,NA,<0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,06/04/2022,22-474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.2,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.03,<0.25,<0.04,NA,<0.09,NA,<0.03,<0.03,<0.17,<0.12,<0.09,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,04/05/2022,22-605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.0,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.03,<0.26,<0.04,NA,<0.08,NA,<0.03,<0.03,<0.17,<0.11,<0.09,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,08/06/2022,22-797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.03,<0.04,<0.04,<0.03,<0.22,<0.03,NA,<0.06,NA,<0.03,0.08±0.03,<0.19,<0.07,<0.11,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,08/06/2022,22-798,NA,NA,<2.2,23±2.1,NA,NA,NA,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,01/07/2022,22-2045,NA,NA,NA,NA,NA,NA,0.030±0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,20/07/2022,22-1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56±4.9,NA,NA,NA,NA,<0.02,NA,<0.04,<0.10,<0.12,<0.05,<0.23,<0.03,NA,<0.06,NA,<0.03,0.08±0.03,<0.20,<0.07,<0.12,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,10/08/2022,22-1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60±4.8,NA,NA,NA,NA,<0.05,NA,<0.06,<0.11,<0.12,<0.11,<0.42,<0.07,NA,<0.12,NA,<0.08,<0.04,<0.24,<0.16,<0.11,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,21/09/2022,22-1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.8,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.04,<0.03,<0.22,<0.03,NA,<0.06,NA,<0.03,0.06±0.03,<0.19,<0.08,<0.11,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,21/09/2022,22-1417,NA,NA,<1.9,14±1.3,NA,NA,NA,NA,0.059±0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,12/10/2022,22-1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±5.0,NA,NA,NA,NA,<0.06,NA,<0.05,<0.17,<0.17,<0.08,<0.41,<0.06,NA,<0.13,NA,<0.04,<0.05,<0.22,<0.16,<0.10,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,09/11/2022,22-1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±3.8,NA,NA,NA,NA,<0.04,NA,<0.05,<0.04,<0.07,<0.05,<0.33,<0.05,NA,<0.08,NA,<0.03,0.06±0.04,<0.54,<0.12,<0.19,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,19/12/2022,22-1958,NA,NA,9.5±7.8,22±2.0,NA,NA,NA,NA,0.074±0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,21/12/2022,22-1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.8,NA,NA,NA,NA,<0.06,NA,<0.09,<0.06,<0.08,<0.06,<0.33,<0.05,NA,<0.09,NA,<0.03,0.07±0.06,<0.33,<0.13,<0.19,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,12/01/2022,22-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.0,NA,NA,NA,NA,<0.05,NA,<0.06,<0.06,<0.09,<0.05,<0.43,<0.06,NA,<0.11,NA,<0.06,0.10±0.05,<0.30,<0.17,<0.15,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,09/02/2022,22-212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.9,NA,NA,NA,NA,<0.06,NA,<0.06,<0.05,<0.09,<0.04,<0.44,<0.07,NA,<0.12,NA,<0.07,0.14±0.07,<0.29,<0.17,<0.15,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,09/03/2022,22-328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.03,<0.06,<0.04,<0.32,<0.04,NA,<0.09,NA,<0.03,0.11±0.04,<0.30,<0.12,<0.19,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,06/04/2022,22-476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.7,NA,NA,NA,NA,<0.02,NA,<0.03,<0.02,<0.04,<0.03,<0.21,<0.03,NA,<0.08,NA,<0.03,0.08±0.03,<0.17,<0.07,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,04/05/2022,22-607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.0,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.06,<0.03,<0.25,<0.04,NA,<0.09,NA,<0.04,0.11±0.04,<0.17,<0.11,<0.14,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,08/06/2022,22-799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.04,<0.06,<0.04,<0.33,<0.04,NA,<0.08,NA,<0.03,0.10±0.05,<0.30,<0.13,<0.19,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,01/07/2022,22-2053,NA,NA,NA,NA,NA,NA,0.041±0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,20/07/2022,22-1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±5.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.10,<0.12,<0.10,<0.42,<0.07,NA,<0.12,NA,<0.04,0.08±0.05,<0.23,<0.15,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,10/08/2022,22-1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.8,NA,NA,NA,NA,<0.02,NA,<0.04,<0.07,<0.07,<0.07,<0.23,<0.03,NA,<0.06,NA,<0.02,0.15±0.03,<0.21,<0.08,<0.12,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,21/09/2022,22-1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.04,<0.05,<0.07,<0.05,<0.37,<0.06,NA,<0.12,NA,<0.08,0.16±0.08,<0.21,<0.15,<0.10,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,12/10/2022,22-1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59±4.7,NA,NA,NA,NA,<0.06,NA,<0.05,<0.08,<0.10,<0.18,<0.42,<0.07,NA,<0.12,NA,<0.07,0.18±0.08,<0.22,<0.16,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,09/11/2022,22-1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.05,<0.07,<0.04,<0.30,<0.04,NA,<0.08,NA,<0.03,0.10±0.06,<0.21,<0.12,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,21/12/2022,22-1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.06,<0.10,<0.11,<0.20,<0.40,<0.06,NA,<0.12,NA,<0.07,0.13±0.07,<0.23,<0.16,<0.10,NA
