SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,14/03/2023,23-463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57±3.9,1.3±0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,22/08/2023,23-1646,NA,NA,NA,23±3.6,15,NA,NA,NA,NA,NA,NA,NA,NA,0.47±0.059,11±0.82,5.3±0.40,ND,2.7±0.18,ND,6.6±2.0,<7.8,<0.09,<0.03,<0.20,<0.09,<0.34,<0.13,<1.1,<0.39,<0.39,<0.63,<0.12,<0.79,<0.16,ND,<0.05,0.96±0.13,<0.26,<0.25,<0.09,5.5±0.38
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,22/08/2023,23-1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33±1.8,0.97±0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,21/12/2023,23-2515,NA,NA,NA,NA,NA,NA,0.32±0.035,6.9±0.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,,CROP,GRS - Grass,09/08/2023,23-1397,NA,NA,31±23,33±8.7,NA,2.4±0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140±12,NA,NA,NA,NA,<0.03,NA,<0.06,<0.19,<0.21,<0.10,<0.32,<0.05,NA,<0.08,NA,<0.02,0.43±0.06,<0.53,<0.11,<0.16,NA
Sizewell,,CROP,POT - Potato,25/07/2023,23-1290,NA,NA,<1.2,18±6.2,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170±11,NA,NA,NA,NA,<0.06,NA,<0.06,<0.05,<0.08,<0.04,<0.42,<0.06,NA,<0.10,NA,<0.08,<0.05,<0.49,<0.19,<0.15,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,21/03/2023,23-499,NA,NA,ND,ND,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±5.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.12,<0.12,<0.11,<0.40,<0.07,NA,<0.12,NA,<0.07,<0.04,<0.23,<0.15,<0.11,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,15/05/2023,23-1212,NA,NA,ND,ND,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.05,NA,<0.07,<0.32,<0.18,<0.11,<0.39,<0.06,NA,<0.09,NA,<0.04,<0.04,<0.49,<0.14,<0.11,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,15/08/2023,23-1778,NA,NA,<1.3,24±5.4,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.5,NA,NA,NA,NA,<0.04,NA,<0.07,<0.54,<0.18,<0.19,<0.37,<0.06,NA,<0.08,NA,<0.05,<0.03,<0.26,<0.12,<0.11,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,20/12/2023,23-2505,NA,NA,<1.4,17±5.2,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.6,NA,NA,NA,NA,<0.02,NA,<0.04,<0.07,<0.17,<0.08,<0.25,<0.03,NA,<0.06,NA,<0.04,<0.04,<0.22,<0.08,<0.12,NA
Sizewell,,SI93,UMK-Unpasteurised Milk,15/03/2023,23-492,NA,NA,<1.1,19±2.9,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.8,NA,NA,NA,NA,<0.02,NA,<0.04,<0.13,<0.07,<0.06,<0.23,<0.03,NA,<0.06,NA,<0.02,<0.02,<0.35,<0.07,<0.11,NA
Sizewell,,SI93,UMK-Unpasteurised Milk,15/05/2023,23-1128,NA,NA,<1.2,18±3.0,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.6,NA,NA,NA,NA,<0.02,NA,<0.04,<0.09,<0.06,<0.05,<0.22,<0.03,NA,<0.06,NA,<0.02,<0.02,<0.20,<0.07,<0.12,NA
Sizewell,,SI93,UMK-Unpasteurised Milk,13/09/2023,23-1723,NA,NA,<1.1,ND,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.08,<0.22,<0.16,<0.20,<0.35,<0.05,NA,<0.09,NA,<0.02,<0.04,<0.37,<0.13,<0.19,NA
Sizewell,,SI94,UMK-Unpasteurised Milk,22/01/2024,23-2561,NA,NA,<1.4,ND,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.12,<0.11,<0.09,<0.33,<0.05,NA,<0.08,NA,<0.02,<0.03,<0.24,<0.13,<0.12,NA
Sizewell,Butley Creek,,OYY - Oysters,02/02/2023,23-284,NA,<25,<25,9.1±2.0,8.9,NA,NA,NA,NA,NA,NA,NA,NA,0.00094±0.000098,NA,0.0018±0.00018,0.000030±0.000033,0.0059±0.00034,0.0000033±0.0000020,32±2.7,<4.5,<0.06,<0.04,<0.12,<0.05,<0.16,<0.10,<0.46,<0.23,<0.24,<0.53,<0.08,<0.33,<0.12,ND,<0.06,<0.05,<0.32,<0.16,<0.14,<0.18
Sizewell,Sizewell Fish,,CRE - Edible crab,21/06/2023,23-1100,NA,37±18,31±24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33±3.3,<49,<0.10,<0.07,<0.36,<0.08,<0.42,<0.24,<4.2,<0.79,<1.4,<0.86,<0.14,<1.2,<0.19,ND,<0.08,<0.07,<0.57,<0.22,<0.20,<0.24
Sizewell,Sizewell Fish,,FLE - Flounder (European),21/06/2023,23-1102,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93±6.2,<7.0,<0.04,<0.04,<0.11,<0.04,<0.11,<0.10,<0.42,<0.24,<0.29,<0.42,<0.07,<0.27,<0.10,ND,<0.03,0.08±0.04,<0.31,<0.13,<0.12,<0.16
Sizewell,Sizewell Fish,,HER - Herring,28/03/2023,23-551,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130±9.0,<1.9,<0.07,<0.06,<0.10,<0.07,<0.15,<0.10,<0.19,<0.19,<0.27,<0.62,<0.09,<0.22,<0.15,<7.9,<0.09,<0.10,<0.42,<0.21,<0.20,<0.27
South East,,SO04,UMK-Unpasteurised Milk,18/01/2023,23-64,NA,NA,NA,NA,NA,NA,0.024±0.016,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/02/2023,23-353,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/03/2023,23-477,NA,NA,NA,NA,NA,NA,<0.025,NA,<0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,12/04/2023,23-639,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,10/05/2023,23-871,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,14/06/2023,23-1082,NA,NA,NA,NA,NA,NA,0.020±0.013,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,14/06/2023,23-1156,NA,NA,NA,17±3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,12/07/2023,23-1227,NA,NA,NA,NA,NA,NA,0.016±0.011,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,09/08/2023,23-1467,NA,NA,NA,NA,NA,NA,0.015±0.012,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,13/09/2023,23-1735,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,11/10/2023,23-2050,NA,NA,NA,NA,NA,NA,0.019±0.014,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/11/2023,23-2303,NA,NA,NA,NA,NA,NA,0.019±0.013,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,13/12/2023,23-2464,NA,NA,NA,NA,NA,NA,0.025±0.014,NA,<0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,25/01/2023,23-114,NA,NA,NA,NA,NA,NA,0.049±0.031,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,22/03/2023,23-537,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,26/04/2023,23-811,NA,NA,NA,NA,NA,NA,0.019±0.015,NA,<0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,24/05/2023,23-954,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,21/06/2023,23-1111,NA,NA,NA,NA,NA,NA,0.034±0.017,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,21/06/2023,23-1157,NA,NA,NA,11±5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,26/07/2023,23-1308,NA,NA,NA,NA,NA,NA,0.024±0.013,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,23/08/2023,23-1634,NA,NA,NA,NA,NA,NA,0.031±0.034,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,27/09/2023,23-1842,NA,NA,NA,NA,NA,NA,0.020±0.015,NA,<0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,25/10/2023,23-2168,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,29/11/2023,23-2374,NA,NA,NA,NA,NA,NA,0.029±0.014,NA,<0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,27/12/2023,23-2531,NA,NA,NA,NA,NA,NA,0.023±0.013,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,18/01/2023,23-69,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,15/02/2023,23-363,NA,NA,NA,NA,NA,NA,0.017±0.015,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,15/03/2023,23-472,NA,NA,NA,NA,NA,NA,0.013±0.013,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,12/04/2023,23-640,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,10/05/2023,23-872,NA,NA,NA,NA,NA,NA,0.023±0.017,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,07/06/2023,23-1023,NA,NA,NA,NA,NA,NA,0.032±0.018,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,14/06/2023,23-1158,NA,NA,NA,13±4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,12/07/2023,23-1228,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,09/08/2023,23-1468,NA,NA,NA,NA,NA,NA,0.018±0.015,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,20/09/2023,23-1764,NA,NA,NA,NA,NA,NA,0.015±0.017,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,11/10/2023,23-2051,NA,NA,NA,NA,NA,NA,<0.022,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,08/11/2023,23-2269,NA,NA,NA,NA,NA,NA,0.019±0.014,NA,<0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,13/12/2023,23-2463,NA,NA,NA,NA,NA,NA,0.014±0.016,NA,<0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,11/01/2023,23-25,NA,NA,NA,NA,NA,NA,0.029±0.032,NA,<0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,15/02/2023,23-354,NA,NA,NA,NA,NA,NA,0.016±0.013,NA,<0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,08/03/2023,23-456,NA,NA,NA,NA,NA,NA,0.012±0.013,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,05/04/2023,23-611,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,24/05/2023,23-953,NA,NA,NA,NA,NA,NA,<0.025,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,14/06/2023,23-1083,NA,NA,NA,NA,NA,NA,0.026±0.016,NA,<0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,14/06/2023,23-1159,NA,NA,NA,8.8±3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,12/07/2023,23-1229,NA,NA,NA,NA,NA,NA,<0.022,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,09/08/2023,23-1466,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,13/09/2023,23-1736,NA,NA,NA,NA,NA,NA,0.019±0.018,NA,<0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,11/10/2023,23-2054,NA,NA,NA,NA,NA,NA,0.032±0.017,NA,<0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,15/11/2023,23-2307,NA,NA,NA,NA,NA,NA,<0.017,NA,<0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,06/12/2023,23-2413,NA,NA,NA,NA,NA,NA,0.021±0.015,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,01/02/2023,23-278,NA,NA,NA,NA,NA,NA,0.016±0.013,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,01/03/2023,23-410,NA,NA,NA,NA,NA,NA,0.022±0.015,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,29/03/2023,23-578,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,26/04/2023,23-805,NA,NA,NA,NA,NA,NA,0.026±0.016,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,31/05/2023,23-973,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,05/07/2023,23-1180,NA,NA,NA,NA,NA,NA,<0.016,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,05/07/2023,23-1181,NA,NA,NA,14±3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,02/08/2023,23-1362,NA,NA,NA,NA,NA,NA,0.024±0.013,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,06/09/2023,23-1745,NA,NA,NA,NA,NA,NA,0.028±0.015,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South West,,SW06,UMK-Unpasteurised Milk,04/10/2023,23-1899,NA,NA,NA,NA,NA,NA,0.020±0.016,NA,<0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
